prompt_id,model,expected_answer,predicted_answer,is_correct,complexity_level,time_taken,tokens_used,temperature,seed,grid_size,level
22,deepSeek-v3,behind-right,behind-right,1,medium,16.89,1838,0.0,42,10,Medium
23,deepSeek-v3,behind-right,behind-right,1,medium,3.41,1430,0.0,42,10,Medium
24,deepSeek-v3,behind-right,behind-left,0,medium,5.29,1566,0.0,42,10,Medium
25,deepSeek-v3,behind-right,behind-left,0,medium,6.04,1537,0.0,42,10,Medium
26,deepSeek-v3,behind-right,in-front-right,0,medium,7.38,1625,0.0,42,10,Medium
27,deepSeek-v3,behind-right,behind-left,0,medium,6.96,1600,0.0,42,10,Medium
28,deepSeek-v3,behind-right,behind-left,0,medium,6.45,1605,0.0,42,10,Medium
29,deepSeek-v3,behind-right,left,0,medium,8.29,1653,0.0,42,10,Medium
30,deepSeek-v3,behind-right,behind-left,0,medium,9.5,1707,0.0,42,10,Medium
31,deepSeek-v3,behind-right,behind-right,1,medium,7.91,1611,0.0,42,10,Medium
32,deepSeek-v3,behind-right,behind-right,1,medium,16.49,1564,0.0,42,10,Medium
33,deepSeek-v3,behind-right,behind-right,1,medium,7.17,1643,0.0,42,10,Medium
34,deepSeek-v3,behind-right,in-front-right,0,medium,7.68,1644,0.0,42,10,Medium
35,deepSeek-v3,behind-right,behind-left,0,medium,7.07,1555,0.0,42,10,Medium
36,deepSeek-v3,behind-right,behind-left,0,medium,9.18,1793,0.0,42,10,Medium
37,deepSeek-v3,behind-right,behind-right,1,medium,23.7,2808,0.0,42,10,Medium
38,deepSeek-v3,behind-right,behind-right,1,medium,5.72,1518,0.0,42,10,Medium
39,deepSeek-v3,behind-right,behind-right,1,medium,7.48,1501,0.0,42,10,Medium
40,deepSeek-v3,behind-right,in-front-right,0,medium,5.47,1536,0.0,42,10,Medium
41,deepSeek-v3,behind-right,in-front-left,0,medium,14.91,2335,0.0,42,10,Medium
42,deepSeek-v3,behind-right,behind-right,1,medium,5.89,1591,0.0,42,10,Medium
43,deepSeek-v3,behind-right,behind-right,1,medium,6.18,1508,0.0,42,10,Medium
44,deepSeek-v3,behind-right,behind-right,1,medium,6.86,1651,0.0,42,10,Medium
45,deepSeek-v3,behind-right,behind-right,1,medium,6.02,1561,0.0,42,10,Medium
46,deepSeek-v3,behind-right,behind-right,1,medium,6.26,1558,0.0,42,10,Medium
47,deepSeek-v3,behind-right,in-front-left,0,medium,7.68,1687,0.0,42,10,Medium
48,deepSeek-v3,behind-right,behind-left,0,medium,5.84,1561,0.0,42,10,Medium
49,deepSeek-v3,behind-right,behind-right,1,medium,6.03,1600,0.0,42,10,Medium
50,deepSeek-v3,behind-right,behind-left,0,medium,6.15,1575,0.0,42,10,Medium
51,deepSeek-v3,in-front-left,in-front-right,0,medium,7.48,1611,0.0,42,10,Medium
52,deepSeek-v3,in-front-left,in-front-right,0,medium,6.22,1649,0.0,42,10,Medium
53,deepSeek-v3,in-front-left,in-front-right,0,medium,7.49,1636,0.0,42,10,Medium
54,deepSeek-v3,in-front-left,in-front-left,1,medium,6.58,1545,0.0,42,10,Medium
55,deepSeek-v3,in-front-left,in-front-right,0,medium,15.77,1509,0.0,42,10,Medium
56,deepSeek-v3,in-front-left,behind-left,0,medium,6.37,1597,0.0,42,10,Medium
57,deepSeek-v3,in-front-left,behind-right,0,medium,13.39,1658,0.0,42,10,Medium
58,deepSeek-v3,in-front-left,in-front-right,0,medium,6.16,1557,0.0,42,10,Medium
59,deepSeek-v3,in-front-left,in-front-left,1,medium,6.88,1592,0.0,42,10,Medium
60,deepSeek-v3,in-front-left,behind-right,0,medium,6.21,1558,0.0,42,10,Medium
61,deepSeek-v3,in-front-left,in-front-right,0,medium,5.7,1555,0.0,42,10,Medium
62,deepSeek-v3,in-front-left,in-front-left,1,medium,6.93,1575,0.0,42,10,Medium
63,deepSeek-v3,in-front-left,in-front-left,1,medium,5.9,1626,0.0,42,10,Medium
64,deepSeek-v3,in-front-left,behind-left,0,medium,8.5,1557,0.0,42,10,Medium
65,deepSeek-v3,in-front-left,in-front-right,0,medium,6.38,1494,0.0,42,10,Medium
66,deepSeek-v3,in-front-left,in-front-right,0,medium,6.83,1601,0.0,42,10,Medium
67,deepSeek-v3,in-front-left,in-front-right,0,medium,7.43,1691,0.0,42,10,Medium
68,deepSeek-v3,in-front-left,in-front-right,0,medium,6.18,1674,0.0,42,10,Medium
69,deepSeek-v3,in-front-left,in-front-right,0,medium,4.28,1505,0.0,42,10,Medium
70,deepSeek-v3,in-front-left,in-front-left,1,medium,7.1,1621,0.0,42,10,Medium
71,deepSeek-v3,in-front-left,in-front-left,1,medium,8.21,1826,0.0,42,10,Medium
72,deepSeek-v3,in-front-left,in-front-right,0,medium,5.23,1597,0.0,42,10,Medium
73,deepSeek-v3,in-front-left,behind-right,0,medium,6.53,1641,0.0,42,10,Medium
74,deepSeek-v3,in-front-left,behind-left,0,medium,5.49,1516,0.0,42,10,Medium
75,deepSeek-v3,in-front-left,in-front-right,0,medium,6.7,1586,0.0,42,10,Medium
76,deepSeek-v3,in-front-left,in-front-right,0,medium,4.4,1516,0.0,42,10,Medium
77,deepSeek-v3,in-front-left,in-front-left,1,medium,6.76,1597,0.0,42,10,Medium
78,deepSeek-v3,in-front-left,in-front-left,1,medium,10.44,1525,0.0,42,10,Medium
79,deepSeek-v3,in-front-left,in-front-left,1,medium,6.76,1574,0.0,42,10,Medium
80,deepSeek-v3,in-front-left,in-front-right,0,medium,7.6,1565,0.0,42,10,Medium
81,deepSeek-v3,in-front-left,in-front-left,1,medium,5.3,1516,0.0,42,10,Medium
82,deepSeek-v3,in-front-left,in-front-right,0,medium,9.42,1549,0.0,42,10,Medium
83,deepSeek-v3,in-front-left,in-front-left,1,medium,12.33,1633,0.0,42,10,Medium
84,deepSeek-v3,in-front-left,in-front-right,0,medium,4.97,1511,0.0,42,10,Medium
85,deepSeek-v3,in-front-left,in-front-left,1,medium,12.27,1861,0.0,42,10,Medium
86,deepSeek-v3,in-front-left,behind-right,0,medium,7.26,1574,0.0,42,10,Medium
87,deepSeek-v3,in-front-left,in-front-left,1,medium,4.94,1627,0.0,42,10,Medium
88,deepSeek-v3,in-front-left,in-front-left,1,medium,6.07,1521,0.0,42,10,Medium
89,deepSeek-v3,in-front-left,in-front-left,1,medium,5.95,1545,0.0,42,10,Medium
90,deepSeek-v3,in-front-left,in-front-left,1,medium,4.58,1531,0.0,42,10,Medium
91,deepSeek-v3,in-front-left,in-front-left,1,medium,10.71,1572,0.0,42,10,Medium
92,deepSeek-v3,in-front-left,in-front-right,0,medium,7.72,1524,0.0,42,10,Medium
93,deepSeek-v3,in-front-left,in-front-right,0,medium,5.51,1542,0.0,42,10,Medium
94,deepSeek-v3,in-front-left,right,0,medium,17.26,1549,0.0,42,10,Medium
95,deepSeek-v3,in-front-left,in-front-left,1,medium,8.77,1607,0.0,42,10,Medium
96,deepSeek-v3,in-front-left,behind-left,0,medium,3.4,1442,0.0,42,10,Medium
97,deepSeek-v3,in-front-left,in-front-left,1,medium,5.92,1579,0.0,42,10,Medium
98,deepSeek-v3,in-front-left,in-front-left,1,medium,8.55,1738,0.0,42,10,Medium
99,deepSeek-v3,in-front-left,in-front-right,0,medium,12.04,1575,0.0,42,10,Medium
100,deepSeek-v3,in-front-left,in-front-right,0,medium,6.05,1501,0.0,42,10,Medium
101,deepSeek-v3,in-front-right,behind-right,0,medium,6.28,1600,0.0,42,10,Medium
102,deepSeek-v3,in-front-right,behind-left,0,medium,13.03,1836,0.0,42,10,Medium
103,deepSeek-v3,in-front-right,in-front-left,0,medium,8.94,1638,0.0,42,10,Medium
104,deepSeek-v3,in-front-right,in-front-left,0,medium,6.18,1599,0.0,42,10,Medium
105,deepSeek-v3,in-front-right,behind-left,0,medium,5.08,1490,0.0,42,10,Medium
106,deepSeek-v3,in-front-right,in-front-left,0,medium,6.04,1506,0.0,42,10,Medium
107,deepSeek-v3,in-front-right,in-front-right,1,medium,5.73,1555,0.0,42,10,Medium
108,deepSeek-v3,in-front-right,in-front-right,1,medium,6.14,1559,0.0,42,10,Medium
109,deepSeek-v3,in-front-right,in-front-left,0,medium,6.58,1568,0.0,42,10,Medium
110,deepSeek-v3,in-front-right,in-front-left,0,medium,5.71,1556,0.0,42,10,Medium
111,deepSeek-v3,in-front-right,behind-left,0,medium,5.01,1432,0.0,42,10,Medium
112,deepSeek-v3,in-front-right,in-front-right,1,medium,6.73,1587,0.0,42,10,Medium
113,deepSeek-v3,in-front-right,in-front-right,1,medium,12.01,1956,0.0,42,10,Medium
114,deepSeek-v3,in-front-right,in-front-right,1,medium,7.68,1475,0.0,42,10,Medium
115,deepSeek-v3,in-front-right,in-front-right,1,medium,6.14,1595,0.0,42,10,Medium
116,deepSeek-v3,in-front-right,behind-right,0,medium,6.65,1586,0.0,42,10,Medium
117,deepSeek-v3,in-front-right,behind-left,0,medium,8.04,1684,0.0,42,10,Medium
118,deepSeek-v3,in-front-right,behind-right,0,medium,6.51,1538,0.0,42,10,Medium
119,deepSeek-v3,in-front-right,in-front-right,1,medium,6.75,1601,0.0,42,10,Medium
120,deepSeek-v3,in-front-right,in-front-right,1,medium,4.81,1565,0.0,42,10,Medium
121,deepSeek-v3,in-front-right,behind-right,0,medium,6.58,1614,0.0,42,10,Medium
122,deepSeek-v3,in-front-right,in-front-right,1,medium,7.36,1592,0.0,42,10,Medium
123,deepSeek-v3,in-front-right,behind-left,0,medium,4.87,1580,0.0,42,10,Medium
124,deepSeek-v3,in-front-right,in-front-left,0,medium,5.61,1556,0.0,42,10,Medium
125,deepSeek-v3,in-front-right,in-front-left,0,medium,5.56,1573,0.0,42,10,Medium
126,deepSeek-v3,in-front-right,in-front-right,1,medium,5.75,1492,0.0,42,10,Medium
127,deepSeek-v3,in-front-right,in-front-right,1,medium,10.36,1656,0.0,42,10,Medium
128,deepSeek-v3,in-front-right,in-front-right,1,medium,5.61,1513,0.0,42,10,Medium
129,deepSeek-v3,in-front-right,in-front-right,1,medium,16.6,1543,0.0,42,10,Medium
130,deepSeek-v3,in-front-right,in-front-right,1,medium,14.94,1810,0.0,42,10,Medium
131,deepSeek-v3,in-front-right,behind-left,0,medium,8.92,1631,0.0,42,10,Medium
132,deepSeek-v3,in-front-right,in-front-right,1,medium,19.86,1686,0.0,42,10,Medium
133,deepSeek-v3,in-front-right,in-front-left,0,medium,6.55,1540,0.0,42,10,Medium
134,deepSeek-v3,in-front-right,in-front-right,1,medium,5.54,1567,0.0,42,10,Medium
135,deepSeek-v3,in-front-right,in-front-right,1,medium,7.75,1568,0.0,42,10,Medium
136,deepSeek-v3,in-front-right,behind-left,0,medium,7.7,1719,0.0,42,10,Medium
137,deepSeek-v3,in-front-right,behind-right,0,medium,8.19,1649,0.0,42,10,Medium
138,deepSeek-v3,in-front-right,in-front-left,0,medium,10.14,1768,0.0,42,10,Medium
139,deepSeek-v3,in-front-right,in-front-left,0,medium,8.66,1642,0.0,42,10,Medium
140,deepSeek-v3,in-front-right,in-front-right,1,medium,6.45,1588,0.0,42,10,Medium
141,deepSeek-v3,in-front-right,behind-right,0,medium,7.42,1712,0.0,42,10,Medium
142,deepSeek-v3,in-front-right,in-front-left,0,medium,6.87,1692,0.0,42,10,Medium
143,deepSeek-v3,in-front-right,in-front-right,1,medium,5.38,1577,0.0,42,10,Medium
144,deepSeek-v3,in-front-right,in-front-left,0,medium,8.19,1599,0.0,42,10,Medium
145,deepSeek-v3,in-front-right,in-front-right,1,medium,6.97,1639,0.0,42,10,Medium
146,deepSeek-v3,in-front-right,in-front-right,1,medium,9.35,1636,0.0,42,10,Medium
147,deepSeek-v3,in-front-right,in-front-right,1,medium,5.42,1566,0.0,42,10,Medium
148,deepSeek-v3,in-front-right,in-front-right,1,medium,7.38,1668,0.0,42,10,Medium
149,deepSeek-v3,in-front-right,behind-right,0,medium,5.0,1597,0.0,42,10,Medium
150,deepSeek-v3,in-front-right,in-front,0,medium,9.34,1654,0.0,42,10,Medium
151,deepSeek-v3,behind-left,right,0,medium,13.56,2029,0.0,42,10,Medium
152,deepSeek-v3,behind-left,behind-left,1,medium,6.3,1546,0.0,42,10,Medium
153,deepSeek-v3,behind-left,behind-left,1,medium,7.47,1614,0.0,42,10,Medium
154,deepSeek-v3,behind-left,behind-left,1,medium,5.67,1572,0.0,42,10,Medium
155,deepSeek-v3,behind-left,behind-left,1,medium,7.74,1543,0.0,42,10,Medium
156,deepSeek-v3,behind-left,in-front-right,0,medium,6.26,1630,0.0,42,10,Medium
157,deepSeek-v3,behind-left,behind-left,1,medium,9.21,1770,0.0,42,10,Medium
158,deepSeek-v3,behind-left,in-front-left,0,medium,5.25,1568,0.0,42,10,Medium
159,deepSeek-v3,behind-left,in-front-left,0,medium,7.04,1551,0.0,42,10,Medium
160,deepSeek-v3,behind-left,behind-right,0,medium,8.29,1615,0.0,42,10,Medium
161,deepSeek-v3,behind-left,behind-right,0,medium,7.37,1601,0.0,42,10,Medium
162,deepSeek-v3,behind-left,behind-left,1,medium,10.54,1658,0.0,42,10,Medium
163,deepSeek-v3,behind-left,behind-left,1,medium,6.61,1585,0.0,42,10,Medium
164,deepSeek-v3,behind-left,behind-left,1,medium,7.27,1528,0.0,42,10,Medium
165,deepSeek-v3,behind-left,behind-left,1,medium,5.4,1586,0.0,42,10,Medium
166,deepSeek-v3,behind-left,behind-right,0,medium,6.12,1594,0.0,42,10,Medium
167,deepSeek-v3,behind-left,behind-right,0,medium,17.72,1657,0.0,42,10,Medium
168,deepSeek-v3,behind-left,right,0,medium,11.76,1861,0.0,42,10,Medium
169,deepSeek-v3,behind-left,behind-left,1,medium,8.93,1778,0.0,42,10,Medium
170,deepSeek-v3,behind-left,behind-left,1,medium,4.51,1472,0.0,42,10,Medium
171,deepSeek-v3,behind-left,behind-right,0,medium,7.47,1512,0.0,42,10,Medium
172,deepSeek-v3,behind-left,behind-left,1,medium,5.92,1575,0.0,42,10,Medium
173,deepSeek-v3,behind-left,behind-left,1,medium,8.77,1600,0.0,42,10,Medium
174,deepSeek-v3,behind-left,behind-left,1,medium,7.64,1692,0.0,42,10,Medium
175,deepSeek-v3,behind-left,behind-left,1,medium,6.96,1603,0.0,42,10,Medium
176,deepSeek-v3,behind-left,behind-left,1,medium,6.86,1534,0.0,42,10,Medium
177,deepSeek-v3,behind-left,behind-left,1,medium,6.65,1592,0.0,42,10,Medium
178,deepSeek-v3,behind-left,in-front-right,0,medium,5.8,1645,0.0,42,10,Medium
179,deepSeek-v3,behind-left,right,0,medium,3.94,1527,0.0,42,10,Medium
180,deepSeek-v3,behind-left,behind-left,1,medium,6.65,1643,0.0,42,10,Medium
181,deepSeek-v3,behind-left,behind-left,1,medium,7.74,1645,0.0,42,10,Medium
182,deepSeek-v3,behind-left,in-front-left,0,medium,6.92,1528,0.0,42,10,Medium
183,deepSeek-v3,behind-left,behind-right,0,medium,5.3,1527,0.0,42,10,Medium
184,deepSeek-v3,behind-left,behind-left,1,medium,4.95,1521,0.0,42,10,Medium
185,deepSeek-v3,behind-left,behind-right,0,medium,5.09,1557,0.0,42,10,Medium
186,deepSeek-v3,behind-left,behind-right,0,medium,8.84,1665,0.0,42,10,Medium
187,deepSeek-v3,behind-left,in-front-right,0,medium,7.55,1684,0.0,42,10,Medium
188,deepSeek-v3,behind-left,behind-left,1,medium,5.44,1534,0.0,42,10,Medium
189,deepSeek-v3,behind-left,behind-left,1,medium,8.38,1711,0.0,42,10,Medium
190,deepSeek-v3,behind-left,in-front-right,0,medium,6.0,1601,0.0,42,10,Medium
191,deepSeek-v3,behind-left,in-front-right,0,medium,5.74,1647,0.0,42,10,Medium
192,deepSeek-v3,behind-left,in-front-left,0,medium,5.97,1589,0.0,42,10,Medium
193,deepSeek-v3,behind-left,behind-right,0,medium,6.89,1579,0.0,42,10,Medium
194,deepSeek-v3,behind-left,behind-left,1,medium,6.42,1620,0.0,42,10,Medium
195,deepSeek-v3,behind-left,behind-left,1,medium,8.3,1557,0.0,42,10,Medium
196,deepSeek-v3,behind-left,behind-left,1,medium,5.26,1570,0.0,42,10,Medium
197,deepSeek-v3,behind-left,behind-right,0,medium,6.11,1532,0.0,42,10,Medium
198,deepSeek-v3,behind-left,behind-left,1,medium,6.25,1532,0.0,42,10,Medium
199,deepSeek-v3,behind-left,behind-right,0,medium,5.11,1550,0.0,42,10,Medium
200,deepSeek-v3,behind-left,behind-right,0,medium,7.47,1685,0.0,42,10,Medium
201,deepSeek-v3,right,in-front-right,0,medium,5.53,1568,0.0,42,10,Medium
202,deepSeek-v3,right,left,0,medium,9.77,1723,0.0,42,10,Medium
203,deepSeek-v3,right,right,1,medium,6.3,1522,0.0,42,10,Medium
204,deepSeek-v3,right,left,0,medium,6.86,1630,0.0,42,10,Medium
205,deepSeek-v3,right,left,0,medium,7.48,1592,0.0,42,10,Medium
206,deepSeek-v3,right,right,1,medium,4.79,1488,0.0,42,10,Medium
207,deepSeek-v3,right,left,0,medium,5.86,1583,0.0,42,10,Medium
208,deepSeek-v3,right,right,1,medium,6.07,1474,0.0,42,10,Medium
209,deepSeek-v3,right,right,1,medium,5.95,1568,0.0,42,10,Medium
210,deepSeek-v3,right,left,0,medium,7.34,1605,0.0,42,10,Medium
211,deepSeek-v3,right,left,0,medium,5.86,1596,0.0,42,10,Medium
212,deepSeek-v3,right,left,0,medium,10.48,1791,0.0,42,10,Medium
213,deepSeek-v3,right,right,1,medium,7.42,1525,0.0,42,10,Medium
214,deepSeek-v3,right,left,0,medium,6.88,1602,0.0,42,10,Medium
215,deepSeek-v3,right,right,1,medium,5.71,1589,0.0,42,10,Medium
216,deepSeek-v3,right,behind,0,medium,9.53,1878,0.0,42,10,Medium
217,deepSeek-v3,right,right,1,medium,5.1,1573,0.0,42,10,Medium
218,deepSeek-v3,right,in-front,0,medium,6.87,1670,0.0,42,10,Medium
219,deepSeek-v3,right,left,0,medium,4.91,1596,0.0,42,10,Medium
220,deepSeek-v3,right,right,1,medium,4.81,1581,0.0,42,10,Medium
221,deepSeek-v3,right,right,1,medium,4.3,1502,0.0,42,10,Medium
222,deepSeek-v3,right,right,1,medium,6.14,1583,0.0,42,10,Medium
223,deepSeek-v3,right,right,1,medium,7.27,1619,0.0,42,10,Medium
224,deepSeek-v3,right,behind,0,medium,5.02,1506,0.0,42,10,Medium
225,deepSeek-v3,right,behind,0,medium,5.21,1541,0.0,42,10,Medium
226,deepSeek-v3,right,left,0,medium,8.31,1696,0.0,42,10,Medium
227,deepSeek-v3,right,right,1,medium,4.81,1471,0.0,42,10,Medium
228,deepSeek-v3,right,right,1,medium,7.79,1700,0.0,42,10,Medium
229,deepSeek-v3,right,behind,0,medium,4.9,1530,0.0,42,10,Medium
230,deepSeek-v3,right,right,1,medium,7.17,1667,0.0,42,10,Medium
231,deepSeek-v3,right,right,1,medium,6.86,1673,0.0,42,10,Medium
232,deepSeek-v3,right,behind,0,medium,4.81,1491,0.0,42,10,Medium
233,deepSeek-v3,right,behind-right,0,medium,8.71,1669,0.0,42,10,Medium
234,deepSeek-v3,right,right,1,medium,7.37,1633,0.0,42,10,Medium
235,deepSeek-v3,right,right,1,medium,9.11,1569,0.0,42,10,Medium
236,deepSeek-v3,right,right,1,medium,9.05,1841,0.0,42,10,Medium
237,deepSeek-v3,right,right,1,medium,13.92,1579,0.0,42,10,Medium
238,deepSeek-v3,right,in-front,0,medium,6.44,1580,0.0,42,10,Medium
239,deepSeek-v3,right,right,1,medium,5.92,1628,0.0,42,10,Medium
240,deepSeek-v3,right,right,1,medium,5.12,1589,0.0,42,10,Medium
241,deepSeek-v3,right,right,1,medium,6.46,1638,0.0,42,10,Medium
242,deepSeek-v3,right,right,1,medium,5.67,1563,0.0,42,10,Medium
243,deepSeek-v3,right,left,0,medium,8.57,1656,0.0,42,10,Medium
244,deepSeek-v3,right,behind-left,0,medium,6.64,1616,0.0,42,10,Medium
245,deepSeek-v3,right,right,1,medium,8.2,1760,0.0,42,10,Medium
246,deepSeek-v3,right,behind-right,0,medium,7.88,1649,0.0,42,10,Medium
247,deepSeek-v3,right,right,1,medium,8.8,1720,0.0,42,10,Medium
248,deepSeek-v3,right,behind,0,medium,6.55,1461,0.0,42,10,Medium
249,deepSeek-v3,right,right,1,medium,9.63,1584,0.0,42,10,Medium
250,deepSeek-v3,right,right,1,medium,8.09,1612,0.0,42,10,Medium
251,deepSeek-v3,behind,behind,1,medium,13.83,1996,0.0,42,10,Medium
252,deepSeek-v3,behind,behind-right,0,medium,17.2,2213,0.0,42,10,Medium
253,deepSeek-v3,behind,behind,1,medium,6.35,1610,0.0,42,10,Medium
254,deepSeek-v3,behind,left,0,medium,7.37,1638,0.0,42,10,Medium
255,deepSeek-v3,behind,in-front,0,medium,6.04,1620,0.0,42,10,Medium
256,deepSeek-v3,behind,behind,1,medium,7.78,1531,0.0,42,10,Medium
257,deepSeek-v3,behind,behind,1,medium,7.66,1696,0.0,42,10,Medium
258,deepSeek-v3,behind,right,0,medium,6.78,1526,0.0,42,10,Medium
259,deepSeek-v3,behind,behind,1,medium,10.98,1566,0.0,42,10,Medium
260,deepSeek-v3,behind,left,0,medium,7.76,1673,0.0,42,10,Medium
261,deepSeek-v3,behind,behind,1,medium,9.53,1676,0.0,42,10,Medium
262,deepSeek-v3,behind,in-front,0,medium,5.81,1593,0.0,42,10,Medium
263,deepSeek-v3,behind,behind,1,medium,5.62,1517,0.0,42,10,Medium
264,deepSeek-v3,behind,behind-right,0,medium,7.61,1732,0.0,42,10,Medium
265,deepSeek-v3,behind,behind-right,0,medium,6.15,1553,0.0,42,10,Medium
266,deepSeek-v3,behind,behind,1,medium,27.14,2924,0.0,42,10,Medium
267,deepSeek-v3,behind,behind,1,medium,6.86,1523,0.0,42,10,Medium
268,deepSeek-v3,behind,behind,1,medium,6.66,1550,0.0,42,10,Medium
269,deepSeek-v3,behind,behind,1,medium,14.23,1909,0.0,42,10,Medium
270,deepSeek-v3,behind,behind,1,medium,7.27,1607,0.0,42,10,Medium
271,deepSeek-v3,behind,behind,1,medium,6.04,1514,0.0,42,10,Medium
272,deepSeek-v3,behind,behind,1,medium,5.73,1537,0.0,42,10,Medium
273,deepSeek-v3,behind,behind,1,medium,7.47,1598,0.0,42,10,Medium
274,deepSeek-v3,behind,left,0,medium,6.13,1558,0.0,42,10,Medium
275,deepSeek-v3,behind,behind,1,medium,8.1,1497,0.0,42,10,Medium
276,deepSeek-v3,behind,right,0,medium,5.72,1531,0.0,42,10,Medium
277,deepSeek-v3,behind,in-front,0,medium,37.92,1605,0.0,42,10,Medium
278,deepSeek-v3,behind,behind,1,medium,7.78,1601,0.0,42,10,Medium
279,deepSeek-v3,behind,left,0,medium,7.15,1600,0.0,42,10,Medium
280,deepSeek-v3,behind,behind,1,medium,5.51,1522,0.0,42,10,Medium
281,deepSeek-v3,behind,left,0,medium,6.04,1644,0.0,42,10,Medium
282,deepSeek-v3,behind,behind,1,medium,6.98,1587,0.0,42,10,Medium
283,deepSeek-v3,behind,left,0,medium,4.26,1560,0.0,42,10,Medium
284,deepSeek-v3,behind,behind,1,medium,7.82,1708,0.0,42,10,Medium
285,deepSeek-v3,behind,behind,1,medium,6.05,1583,0.0,42,10,Medium
286,deepSeek-v3,behind,behind,1,medium,5.93,1551,0.0,42,10,Medium
287,deepSeek-v3,behind,left,0,medium,17.72,2323,0.0,42,10,Medium
288,deepSeek-v3,behind,right,0,medium,5.58,1575,0.0,42,10,Medium
289,deepSeek-v3,behind,behind-left,0,medium,7.71,1594,0.0,42,10,Medium
290,deepSeek-v3,behind,behind,1,medium,5.95,1561,0.0,42,10,Medium
291,deepSeek-v3,behind,behind-right,0,medium,5.43,1571,0.0,42,10,Medium
292,deepSeek-v3,behind,behind,1,medium,6.65,1552,0.0,42,10,Medium
293,deepSeek-v3,behind,behind,1,medium,5.81,1490,0.0,42,10,Medium
294,deepSeek-v3,behind,behind-right,0,medium,7.09,1598,0.0,42,10,Medium
295,deepSeek-v3,behind,behind,1,medium,6.56,1578,0.0,42,10,Medium
296,deepSeek-v3,behind,behind,1,medium,6.76,1524,0.0,42,10,Medium
297,deepSeek-v3,behind,behind,1,medium,9.59,1680,0.0,42,10,Medium
298,deepSeek-v3,behind,behind-right,0,medium,14.93,2132,0.0,42,10,Medium
299,deepSeek-v3,behind,behind,1,medium,8.76,1766,0.0,42,10,Medium
300,deepSeek-v3,behind,left,0,medium,5.92,1557,0.0,42,10,Medium
301,deepSeek-v3,left,left,1,medium,5.86,1567,0.0,42,10,Medium
302,deepSeek-v3,left,left,1,medium,7.29,1614,0.0,42,10,Medium
303,deepSeek-v3,left,left,1,medium,5.21,1517,0.0,42,10,Medium
304,deepSeek-v3,left,right,0,medium,6.02,1501,0.0,42,10,Medium
305,deepSeek-v3,left,in-front,0,medium,4.73,1502,0.0,42,10,Medium
306,deepSeek-v3,left,in-front,0,medium,8.71,1678,0.0,42,10,Medium
307,deepSeek-v3,left,left,1,medium,7.67,1697,0.0,42,10,Medium
308,deepSeek-v3,left,in-front,0,medium,5.54,1602,0.0,42,10,Medium
309,deepSeek-v3,left,right,0,medium,15.46,1634,0.0,42,10,Medium
310,deepSeek-v3,left,behind,0,medium,9.69,1678,0.0,42,10,Medium
311,deepSeek-v3,left,left,1,medium,5.87,1592,0.0,42,10,Medium
312,deepSeek-v3,left,left,1,medium,6.25,1587,0.0,42,10,Medium
313,deepSeek-v3,left,left,1,medium,12.19,1752,0.0,42,10,Medium
314,deepSeek-v3,left,left,1,medium,5.19,1443,0.0,42,10,Medium
315,deepSeek-v3,left,right,0,medium,6.27,1594,0.0,42,10,Medium
316,deepSeek-v3,left,left,1,medium,8.81,1684,0.0,42,10,Medium
317,deepSeek-v3,left,in-front-right,0,medium,10.22,1841,0.0,42,10,Medium
318,deepSeek-v3,left,right,0,medium,5.5,1627,0.0,42,10,Medium
319,deepSeek-v3,left,left,1,medium,6.7,1545,0.0,42,10,Medium
320,deepSeek-v3,left,in-front-left,0,medium,9.34,1778,0.0,42,10,Medium
321,deepSeek-v3,left,right,0,medium,8.32,1640,0.0,42,10,Medium
322,deepSeek-v3,left,behind,0,medium,5.23,1566,0.0,42,10,Medium
323,deepSeek-v3,left,in-front-right,0,medium,7.21,1634,0.0,42,10,Medium
324,deepSeek-v3,left,right,0,medium,12.08,1862,0.0,42,10,Medium
325,deepSeek-v3,left,left,1,medium,4.5,1542,0.0,42,10,Medium
326,deepSeek-v3,left,left,1,medium,6.24,1652,0.0,42,10,Medium
327,deepSeek-v3,left,in-front,0,medium,4.6,1530,0.0,42,10,Medium
328,deepSeek-v3,left,in-front,0,medium,8.28,1710,0.0,42,10,Medium
329,deepSeek-v3,left,in-front-left,0,medium,4.84,1553,0.0,42,10,Medium
330,deepSeek-v3,left,right,0,medium,4.92,1611,0.0,42,10,Medium
331,deepSeek-v3,left,left,1,medium,7.37,1699,0.0,42,10,Medium
332,deepSeek-v3,left,left,1,medium,3.89,1493,0.0,42,10,Medium
333,deepSeek-v3,left,right,0,medium,8.22,1609,0.0,42,10,Medium
334,deepSeek-v3,left,behind-left,0,medium,7.11,1673,0.0,42,10,Medium
335,deepSeek-v3,left,left,1,medium,6.38,1610,0.0,42,10,Medium
336,deepSeek-v3,left,right,0,medium,6.55,1654,0.0,42,10,Medium
337,deepSeek-v3,left,left,1,medium,4.71,1540,0.0,42,10,Medium
338,deepSeek-v3,left,behind-right,0,medium,6.48,1473,0.0,42,10,Medium
339,deepSeek-v3,left,left,1,medium,5.87,1478,0.0,42,10,Medium
340,deepSeek-v3,left,left,1,medium,3.7,1448,0.0,42,10,Medium
341,deepSeek-v3,left,left,1,medium,6.82,1573,0.0,42,10,Medium
342,deepSeek-v3,left,left,1,medium,8.27,1668,0.0,42,10,Medium
